id,from,at,to,open,close,min,max,volume,SMA20,EMA50,RSI,MACD,MACD_Signal,Bollinger_High,Bollinger_Low
210817673,1721746531,1721746532000000000,1721746532,1.087875,1.087875,1.087875,1.087875,0,1.0878375,1.087811340430946,67.66330059854329,2.7704565179309526e-05,2.401525626356534e-05,1.0879220872330855,1.0877529127669145
210817674,1721746532,1721746533000000000,1721746533,1.087885,1.087885,1.087885,1.087885,0,1.087844,1.087814229041497,70.21646019343333,2.7417922801920014e-05,2.4695789571236277e-05,1.0879219487010863,1.0877660512989138
210817675,1721746533,1721746534000000000,1721746534,1.087865,1.087865,1.087865,1.087865,0,1.0878489999999998,1.0878162200594776,60.01109593749291,2.5285448884693196e-05,2.481372143392766e-05,1.087918397406299,1.0877796025937008
210817676,1721746534,1721746535000000000,1721746535,1.087865,1.087865,1.087865,1.087865,0,1.0878525,1.0878181329983219,60.01109593749291,2.332655394798877e-05,2.4516287936739885e-05,1.0879175768776221,1.0877874231223776
210817677,1721746535,1721746536000000000,1721746536,1.087855,1.087855,1.087855,1.087855,0,1.0878549999999998,1.0878195787630938,55.34644965570208,2.0728256730162542e-05,2.3758681695424415e-05,1.0879163188388754,1.0877936811611242
210817678,1721746536,1721746537000000000,1721746537,1.087845,1.087845,1.087845,1.087845,0,1.0878565,1.087820575674345,51.071323318541026,1.7658613534088374e-05,2.253866806315721e-05,1.08791524521258,1.08779775478742
210817679,1721746537,1721746538000000000,1721746538,1.087835,1.087835,1.087835,1.087835,0,1.0878575,1.0878211413341747,47.149225401276865,1.42546638672858e-05,2.088186722398293e-05,1.0879140243310537,1.0878009756689462
210817680,1721746538,1721746539000000000,1721746539,1.087815,1.087815,1.087815,1.087815,0,1.0878575000000001,1.0878209004975405,40.45727613853972,9.829863827581775e-06,1.8671466544702696e-05,1.0879140243310539,1.0878009756689464
210817681,1721746539,1721746540000000000,1721746540,1.087805,1.087805,1.087805,1.087805,0,1.0878575,1.0878202769486174,37.58487017657951,5.453398112198471e-06,1.602785285820185e-05,1.0879140243310537,1.0878009756689462
210817682,1721746540,1721746541000000000,1721746541,1.087805,1.087805,1.087805,1.087805,0,1.0878575,1.0878196778525933,37.584870176579514,1.962396219745699e-06,1.3214761530510622e-05,1.0879140243310537,1.0878009756689462
210817683,1721746541,1721746542000000000,1721746542,1.087815,1.087815,1.087815,1.087815,0,1.087858,1.0878194944073936,42.33323557019353,2.638085083717101e-09,1.0572336841425242e-05,1.087912808758434,1.087803191241566
210817684,1721746542,1721746543000000000,1721746543,1.087845,1.087845,1.087845,1.087845,0,1.087857,1.0878204946267116,53.710601542229334,8.60347374675996e-07,8.629938948075393e-06,1.0879119909083492,1.087802009091651
210817685,1721746543,1721746544000000000,1721746544,1.087825,1.087825,1.087825,1.087825,0,1.0878545000000002,1.0878206713080172,47.04656341695333,-7.29042917146927e-08,6.889370300117376e-06,1.087910526779321,1.0877984732206794
210817686,1721746544,1721746545000000000,1721746545,1.087835,1.087835,1.087835,1.087835,0,1.0878530000000002,1.0878212332175068,50.36275643647478,-5.532756253145976e-09,5.510389688843272e-06,1.0879094269439282,1.0877965730560721
210817687,1721746545,1721746546000000000,1721746546,1.087835,1.087835,1.087835,1.087835,0,1.0878510000000001,1.0878217730913302,50.36275643647478,4.7314261397701785e-08,4.417774603354158e-06,1.0879070000000095,1.0877949999999907
210817688,1721746546,1721746547000000000,1721746547,1.087835,1.087835,1.087835,1.087835,0,1.0878485000000002,1.087822291793631,50.36275643647478,8.817942620531483e-08,3.5518555679243896e-06,1.0879026387107447,1.0877943612892558
210817689,1721746547,1721746548000000000,1721746548,1.087835,1.087835,1.087835,1.087835,0,1.087846,1.0878227901546653,50.36275643647478,1.1919139941696244e-07,2.8653227342229043e-06,1.0878977300686359,1.0877942699313643
210817690,1721746548,1721746549000000000,1721746549,1.087835,1.087835,1.087835,1.087835,0,1.087844,1.0878232689721294,50.36275643647478,1.4213022292430821e-07,2.320684231963185e-06,1.0878941597448266,1.0877938402551734
210817691,1721746549,1721746550000000000,1721746550,1.087825,1.087825,1.087825,1.087825,0,1.087841,1.0878233368555754,46.174163961847064,-6.392382796427398e-07,1.728699729642e-06,1.0878880744091952,1.087793925590805
210817692,1721746550,1721746551000000000,1721746551,1.087815,1.087815,1.087815,1.087815,0,1.0878375,1.0878230099200628,42.37849098419963,-2.041857610546316e-06,9.745882616043369e-07,1.0878812607129864,1.0877937392870136
210817693,1721746551,1721746552000000000,1721746552,1.087805,1.087805,1.087805,1.087805,0,1.087834,1.0878223036486878,38.93197084840802,-3.915227654749387e-06,-3.37492166640785e-09,1.0878763792402135,1.0877916207597864
210817694,1721746552,1721746553000000000,1721746553,1.087805,1.087805,1.087805,1.087805,0,1.0878299999999999,1.0878216250742294,38.93197084840803,-5.3383497391479295e-06,-1.0703698851627121e-06,1.0878671483512563,1.0877928516487434
210817695,1721746553,1721746554000000000,1721746554,1.087785,1.087785,1.087785,1.087785,0,1.087826,1.0878201887968086,32.75336346708136,-7.987937129971812e-06,-2.4538833341245323e-06,1.0878644187454385,1.0877875812545614
210817696,1721746554,1721746555000000000,1721746555,1.087805,1.087805,1.087805,1.087805,0,1.0878229999999998,1.0878195931577181,42.56893828649451,-8.377352469057797e-06,-3.6385771611111856e-06,1.0878579857113841,1.0877880142886154
210817697,1721746555,1721746556000000000,1721746556,1.087805,1.087805,1.087805,1.087805,0,1.0878205,1.0878190208770233,42.568938286494515,-8.586981552705097e-06,-4.6282580394299685e-06,1.087853042280207,1.087787957719793
210817698,1721746556,1721746557000000000,1721746557,1.087795,1.087795,1.087795,1.087795,0,1.087818,1.087818078881846,39.24700389979492,-9.451084321376868e-06,-5.592823295819348e-06,1.0878503109888593,1.0877856890111406
210817699,1721746557,1721746558000000000,1721746558,1.087795,1.087795,1.087795,1.087795,0,1.0878160000000001,1.0878171738276559,39.24700389979492,-1.0020383250264331e-05,-6.478335286708345e-06,1.0878488024389499,1.0877831975610504
210817700,1721746558,1721746559000000000,1721746559,1.087805,1.087805,1.087805,1.087805,0,1.0878155,1.0878166964226497,44.289064377387554,-9.554501975594931e-06,-7.093568624485662e-06,1.0878486511689245,1.0877823488310756
210817701,1721746559,1721746560000000000,1721746560,1.087805,1.087805,1.087805,1.087805,0,1.0878155,1.0878162377394085,44.289064377387554,-9.080612065393012e-06,-7.490977312667132e-06,1.0878486511689245,1.0877823488310756
210817702,1721746560,1721746561000000000,1721746561,1.087815,1.087815,1.087815,1.087815,0,1.087816,1.0878161892006082,49.1805386572792,-7.808127240327423e-06,-7.554407298199191e-06,1.0878488024389497,1.0877831975610501
210817703,1721746561,1721746562000000000,1721746562,1.087805,1.087805,1.087805,1.087805,0,1.0878155,1.0878157504084276,44.93199837814545,-7.5199054856422975e-06,-7.547506935687813e-06,1.0878486511689245,1.0877823488310756
210817704,1721746562,1721746563000000000,1721746563,1.087805,1.087805,1.087805,1.087805,0,1.0878134999999998,1.0878153288237833,44.93199837814545,-7.208393792090817e-06,-7.479684306968415e-06,1.0878440122926218,1.0877829877073777
210817705,1721746563,1721746564000000000,1721746564,1.087805,1.087805,1.087805,1.087805,0,1.0878125,1.0878149237718702,44.93199837814545,-6.882184986345408e-06,-7.360184442843814e-06,1.087842748966942,1.0877822510330581
210817706,1721746564,1721746565000000000,1721746565,1.087795,1.087795,1.087795,1.087795,0,1.0878105000000002,1.0878141424474832,40.556195797242474,-7.345899625699204e-06,-7.357327479414892e-06,1.0878398087017975,1.087781191298203
210817707,1721746565,1721746566000000000,1721746566,1.087805,1.087805,1.087805,1.087805,0,1.087809,1.087813783920131,46.1987887505958,-6.82777406257884e-06,-7.251416796047682e-06,1.0878361293199517,1.0877818706800484
210817708,1721746566,1721746567000000000,1721746567,1.087805,1.087805,1.087805,1.087805,0,1.0878075,1.0878134394526748,46.1987887505958,-6.344025840210321e-06,-7.06993860488021e-06,1.0878318926218566,1.0877831073781434
210817709,1721746567,1721746568000000000,1721746568,1.087795,1.087795,1.087795,1.087795,0,1.0878055,1.0878127163368836,41.61721665253903,-6.690445029322589e-06,-6.994039889768686e-06,1.0878269242853098,1.0877840757146902
210817710,1721746568,1721746569000000000,1721746569,1.087795,1.087795,1.087795,1.087795,0,1.0878035000000001,1.0878120215785745,41.61721665253903,-6.8856116872684225e-06,-6.972354249268634e-06,1.0878205587221397,1.0877864412778606
210817711,1721746569,1721746570000000000,1721746570,1.087795,1.087795,1.087795,1.087795,0,1.087802,1.0878113540656893,41.61721665253903,-6.96005152822643e-06,-6.969893705060193e-06,1.0878162828568931,1.0877877171431067
210817712,1721746570,1721746571000000000,1721746571,1.087805,1.087805,1.087805,1.087805,0,1.0878014999999999,1.0878111048866428,48.05164258443789,-6.14133571663622e-06,-6.804182107375399e-06,1.0878145766968699,1.0877884233031299
210817713,1721746571,1721746572000000000,1721746572,1.087785,1.087785,1.087785,1.087785,0,1.0878005,1.087810081165598,38.83345192819035,-7.025346568489965e-06,-6.848414999598313e-06,1.0878152986486216,1.0877857013513783
210817714,1721746572,1721746573000000000,1721746573,1.087785,1.087785,1.087785,1.087785,0,1.0877995,1.0878090975904764,38.83345192819035,-7.637886733524724e-06,-7.006309346383596e-06,1.0878155934769715,1.0877834065230285
210817715,1721746573,1721746574000000000,1721746574,1.087795,1.087795,1.087795,1.087795,0,1.0878,1.087808544743791,44.95669274270213,-7.2330348772631226e-06,-7.051654452559502e-06,1.087814832397009,1.0877851676029913
210817716,1721746574,1721746575000000000,1721746575,1.087795,1.087795,1.087795,1.087795,0,1.0877995,1.087808013577368,44.95669274270213,-6.833415504337026e-06,-7.008006662915007e-06,1.0878142986486217,1.0877847013513784
210817717,1721746575,1721746576000000000,1721746576,1.087785,1.087785,1.087785,1.087785,0,1.0877985,1.0878071110841379,40.28012196575011,-7.240170519784428e-06,-7.054439434288891e-06,1.0878143429795502,1.0877826570204496
210817718,1721746576,1721746577000000000,1721746577,1.087785,1.087785,1.087785,1.087785,0,1.0877979999999998,1.0878062439827991,40.280121965750105,-7.476344158430237e-06,-7.13882037911716e-06,1.0878148522995768,1.087781147700423
210817719,1721746577,1721746578000000000,1721746578,1.087765,1.087765,1.087765,1.087765,0,1.0877965,1.087804626571709,32.4503094670722,-9.171621577319655e-06,-7.54538061875766e-06,1.0878186585198293,1.0877743414801708
210817720,1721746578,1721746579000000000,1721746579,1.087765,1.087765,1.087765,1.087765,0,1.0877945,1.0878030725885046,32.4503094670722,-1.0395310477084863e-05,-8.1153665904231e-06,1.0878201709953261,1.0877688290046739
210817721,1721746579,1721746580000000000,1721746580,1.087765,1.087765,1.087765,1.087765,0,1.0877925,1.087801579545818,32.4503094670722,-1.1235576020007798e-05,-8.73940847634004e-06,1.087820695744378,1.087764304255622
210817722,1721746580,1721746581000000000,1721746581,1.087685,1.087685,1.087685,1.087685,0,1.087786,1.0877970077989232,16.462846425956513,-1.8147629354148265e-05,-1.0621052651901685e-05,1.0878392541078326,1.0877327458921673
210817723,1721746581,1721746582000000000,1721746582,1.087675,1.087675,1.087675,1.087675,0,1.0877795000000001,1.0877922231793575,15.438912101611024,-2.415396596200381e-05,-1.332763531392211e-05,1.0878506266476158,1.0877083733523845
210817724,1721746582,1721746583000000000,1721746583,1.087675,1.087675,1.087675,1.087675,0,1.087773,1.0877876261919317,15.438912101611024,-2.8584526370556418e-05,-1.6379013525248972e-05,1.0878563306666305,1.0876896693333697
210817725,1721746583,1721746584000000000,1721746584,1.087675,1.087675,1.087675,1.087675,0,1.0877664999999999,1.0877832094785227,15.438912101611024,-3.173001356948646e-05,-1.944921353409647e-05,1.0878586466222986,1.0876743533777011
210817726,1721746584,1721746585000000000,1721746585,1.087665,1.087665,1.087665,1.087665,0,1.0877599999999998,1.0877785738126984,14.326034937658847,-3.463055181862629e-05,-2.2485481191002435e-05,1.087861094015654,1.0876589059843458
210817727,1721746585,1721746586000000000,1721746586,1.087685,1.087685,1.087685,1.087685,0,1.0877539999999999,1.0877749042514162,25.83977118044102,-3.49129615373478e-05,-2.497097726027151e-05,1.087857903801668,1.0876500961983318
210817728,1721746586,1721746587000000000,1721746587,1.087705,1.087705,1.087705,1.087705,0,1.087749,1.0877721629082235,35.21584261280495,-3.314091260997465e-05,-2.6604964330212137e-05,1.08785222790321,1.0876457720967903
210817729,1721746587,1721746588000000000,1721746588,1.087705,1.087705,1.087705,1.087705,0,1.0877445,1.0877695290686855,35.21584261280495,-3.137488097038066e-05,-2.7558947658245844e-05,1.0878471596317987,1.087641840368201
210817730,1721746588,1721746589000000000,1721746589,1.087715,1.087715,1.087715,1.087715,0,1.0877405,1.0877673906738352,39.64102403408857,-2.88359686491102e-05,-2.7814351856418718e-05,1.087841192601521,1.087639807398479
210817731,1721746589,1721746590000000000,1721746590,1.087715,1.087715,1.087715,1.087715,0,1.0877365,1.0877653361376065,39.64102403408857,-2.6518177301593227e-05,-2.7555116945453622e-05,1.087834535707786,1.0876384642922141
210817732,1721746590,1721746591000000000,1721746591,1.087715,1.087715,1.087715,1.087715,0,1.0877320000000001,1.087763362171426,39.64102403408857,-2.4400042459182814e-05,-2.6924102048199462e-05,1.0878251879820637,1.0876388120179366
210817733,1721746591,1721746592000000000,1721746592,1.087725,1.087725,1.087725,1.087725,0,1.087729,1.0877618577725467,44.3856620835622,-2.1664751144179206e-05,-2.5872231867395414e-05,1.0878189777750398,1.0876390222249601
210817734,1721746592,1721746593000000000,1721746593,1.087715,1.087715,1.087715,1.087715,0,1.0877255,1.0877600202128392,40.921505527122086,-2.007254568492378e-05,-2.4712294630901087e-05,1.0878118655023785,1.0876391344976213
210817735,1721746593,1721746594000000000,1721746594,1.087735,1.087735,1.087735,1.087735,0,1.0877225000000001,1.0877590390280218,49.423457116173665,-1.7000902710506693e-05,-2.317001624682221e-05,1.0878029673847043,1.087642032615296
210817736,1721746594,1721746595000000000,1721746595,1.087725,1.087725,1.087725,1.087725,0,1.087719,1.087757704164178,45.86907679944427,-1.5198323141341064e-05,-2.157567762572598e-05,1.087792321211127,1.0876456787888733
210817737,1721746595,1721746596000000000,1721746596,1.087735,1.087735,1.087735,1.087735,0,1.0877165,1.0877568138047984,49.76010335949231,-1.2815124639686815e-05,-1.982356702851815e-05,1.0877838127031183,1.0876491872968816
210817738,1721746596,1721746597000000000,1721746597,1.087725,1.087725,1.087725,1.087725,0,1.0877135,1.0877555662046103,46.18487935071942,-1.1599625817648729e-05,-1.8178778786344266e-05,1.0877732578446826,1.0876537421553174
210817739,1721746597,1721746598000000000,1721746598,1.087725,1.087725,1.087725,1.087725,0,1.0877115,1.08775436752992,46.18487935071942,-1.05151224578659e-05,-1.6646047520648593e-05,1.0877667358579286,1.0876562641420713
210817740,1721746598,1721746599000000000,1721746599,1.087745,1.087745,1.087745,1.087745,0,1.0877104999999998,1.0877540001758053,53.87233795083554,-7.950168287695902e-06,-1.4906871674058056e-05,1.087762451900842,1.0876585480991576
210817741,1721746599,1721746600000000000,1721746600,1.087755,1.087755,1.087755,1.087755,0,1.08771,1.0877540393845972,57.167005489436875,-5.052267803451471e-06,-1.2935950899936739e-05,1.0877600000000112,1.0876599999999887
210817742,1721746600,1721746601000000000,1721746601,1.087755,1.087755,1.087755,1.087755,0,1.0877135,1.0877540770557894,57.167005489436875,-2.724257249564488e-06,-1.089361216986229e-05,1.0877657589705325,1.0876612410294675
210817743,1721746601,1721746602000000000,1721746602,1.087745,1.087745,1.087745,1.087745,0,1.087717,1.0877537210928172,52.79377620548312,-1.6669924880474696e-06,-9.048288233499326e-06,1.0877678330601195,1.0876661669398806
210817744,1721746602,1721746603000000000,1721746603,1.087735,1.087735,1.087735,1.087735,0,1.0877199999999998,1.0877529869323146,48.77547066558697,-1.617374882911804e-06,-7.562105563381822e-06,1.0877675394573076,1.087672460542692
210817745,1721746603,1721746604000000000,1721746604,1.087725,1.087725,1.087725,1.087725,0,1.0877225000000001,1.0877518894055573,45.08032195321219,-2.3577898662363594e-06,-6.52124242395273e-06,1.0877653368999944,1.0876796631000059
210817746,1721746604,1721746605000000000,1721746605,1.087755,1.087755,1.087755,1.087755,0,1.0877269999999999,1.087752011389653,55.87922262192902,-5.178552819895543e-07,-5.320564995560095e-06,1.0877631109401862,1.0876908890598136
210817747,1721746605,1721746606000000000,1721746606,1.087755,1.087755,1.087755,1.087755,0,1.0877305,1.0877521285900587,55.87922262192901,9.295903926620497e-07,-4.070533917915666e-06,1.087763042280208,1.0876979577197918
210817748,1721746606,1721746607000000000,1721746607,1.087765,1.087765,1.087765,1.087765,0,1.0877335000000001,1.0877526333512328,58.99613418065387,2.8507562017665578e-06,-2.686275893979221e-06,1.0877671303434588,1.0876998696565414
210817749,1721746607,1721746608000000000,1721746608,1.087765,1.087765,1.087765,1.087765,0,1.0877365,1.087753118317851,58.99613418065386,4.323455839116974e-06,-1.284329547359982e-06,1.0877701303434588,1.0877028696565414
210817750,1721746608,1721746609000000000,1721746609,1.087755,1.087755,1.087755,1.087755,0,1.0877385,1.0877531921093078,54.52853198013328,4.630289391460707e-06,-1.014057595958443e-07,1.0877715302891473,1.0877054697108526
210817751,1721746609,1721746610000000000,1721746610,1.087775,1.087775,1.087775,1.087775,0,1.0877415,1.0877540473207075,60.905083972541114,6.413360813972702e-06,1.201547555117865e-06,1.0877762994252993,1.0877067005747005
210817752,1721746610,1721746611000000000,1721746611,1.087775,1.087775,1.087775,1.087775,0,1.0877445,1.0877548689944052,60.905083972541114,7.73726736080782e-06,2.508691516255856e-06,1.087779982390015,1.0877090176099848
210817753,1721746611,1721746612000000000,1721746612,1.087775,1.087775,1.087775,1.087775,0,1.087747,1.087755658445605,60.905083972541114,8.686342092945054e-06,3.744221631593696e-06,1.0877836606055757,1.0877103393944243
210817754,1721746612,1721746613000000000,1721746613,1.087775,1.087775,1.087775,1.087775,0,1.08775,1.0877564169379341,60.905083972541114,9.330929508610808e-06,4.861563206997119e-06,1.0877854964787155,1.0877145035212845
210817755,1721746613,1721746614000000000,1721746614,1.087765,1.087765,1.087765,1.087765,0,1.0877515,1.0877567535286032,55.65617519593215,8.931891962493665e-06,5.675628958096428e-06,1.0877868694783845,1.0877161305216154
210817756,1721746614,1721746615000000000,1721746615,1.087765,1.087765,1.087765,1.087765,0,1.0877535,1.0877570769196383,55.65617519593215,8.517467765756237e-06,6.2439967196283895e-06,1.0877871303434596,1.0877198696565404
210817757,1721746615,1721746616000000000,1721746616,1.087785,1.087785,1.087785,1.087785,0,1.0877560000000002,1.0877581719423977,63.04376199380586,9.691152879076625e-06,6.933427951518037e-06,1.08779115679168,1.0877208432083203
210817758,1721746616,1721746617000000000,1721746617,1.087785,1.087785,1.087785,1.087785,0,1.087759,1.087759224023088,63.04376199380586,1.0500266254265256e-05,7.64679561206748e-06,1.087793292856417,1.087724707143583
210817759,1721746617,1721746618000000000,1721746618,1.087785,1.087785,1.087785,1.087785,0,1.0877620000000001,1.087760234845712,63.04376199380586,1.101452583585072e-05,8.320341656824128e-06,1.0877943109888621,1.087729689011138
210817760,1721746618,1721746619000000000,1721746619,1.087775,1.087775,1.087775,1.087775,0,1.0877635,1.0877608138713704,57.10287271592442,1.0494193304788624e-05,8.755111986417027e-06,1.087795296226211,1.0877317037737892
210817761,1721746619,1721746620000000000,1721746620,1.087795,1.087795,1.087795,1.087795,0,1.0877655000000002,1.0877621545038656,64.34054227455397,1.1562375016316295e-05,9.316564592396881e-06,1.0877998365694452,1.087731163430555
210817762,1721746620,1721746621000000000,1721746621,1.087795,1.087795,1.087795,1.087795,0,1.0877675,1.0877634425625375,64.34054227455397,1.2267504562180065e-05,9.906752586353518e-06,1.0878037629287465,1.0877312370712535
210817763,1721746621,1721746622000000000,1721746622,1.087785,1.087785,1.087785,1.087785,0,1.0877695,1.087764287952242,58.60656243867306,1.1882435066112862e-05,1.0301889082305389e-05,1.0878049823900164,1.0877340176099837
210817764,1721746622,1721746623000000000,1721746623,1.087795,1.087795,1.087795,1.087795,0,1.0877725000000003,1.0877654923462718,62.23138831139561,1.2243050873328443e-05,1.069012144051e-05,1.0878058916157336,1.087739108384267
210817765,1721746623,1721746624000000000,1721746624,1.087795,1.087795,1.087795,1.087795,0,1.087776,1.0877666495091631,62.23138831139561,1.2386062678171328e-05,1.1029309688042265e-05,1.0878027581763448,1.0877492418236554
210817766,1721746624,1721746625000000000,1721746625,1.087775,1.087775,1.087775,1.087775,0,1.0877770000000002,1.087766976979392,51.724958410669814,1.0761515657264908e-05,1.0975750881886795e-05,1.0878019799920198,1.0877520200079807
210817767,1721746625,1721746626000000000,1721746626,1.087755,1.087755,1.087755,1.087755,0,1.087777,1.0877665072939255,43.767380249513636,7.770642456383925e-06,1.0334729196786222e-05,1.0878019799920196,1.0877520200079804
210817768,1721746626,1721746627000000000,1721746627,1.087735,1.087735,1.087735,1.087735,0,1.0877755,1.0877652717137716,37.546708106653874,3.7433698067967924e-06,9.016457318788337e-06,1.0878061431069133,1.0877448568930868
210817769,1721746627,1721746628000000000,1721746628,1.087745,1.087745,1.087745,1.087745,0,1.0877744999999999,1.087764476744604,41.98657503942349,1.3431605250247003e-06,7.4817979600356104e-06,1.0878076511689279,1.0877413488310719
210817770,1721746628,1721746629000000000,1721746629,1.087755,1.087755,1.087755,1.087755,0,1.0877745,1.0877641051075606,46.11220009087133,2.450688025845693e-07,6.034452128545402e-06,1.087807651168928,1.087741348831072
210817771,1721746629,1721746630000000000,1721746630,1.087735,1.087735,1.087735,1.087735,0,1.0877725,1.0877629637307935,39.98731222066284,-2.21349387219405e-06,4.384862928397513e-06,1.0878098496988111,1.087735150301189
210817772,1721746630,1721746631000000000,1721746631,1.087725,1.087725,1.087725,1.087725,0,1.08777,1.087761474957037,37.31825253445426,-4.912213986463243e-06,2.5254475454253617e-06,1.0878126614580301,1.0877273385419697
210817773,1721746631,1721746632000000000,1721746632,1.087725,1.087725,1.087725,1.087725,0,1.0877675,1.0877600445665652,37.31825253445426,-6.97061619581163e-06,6.262347971779635e-07,1.0878143508271139,1.0877206491728861
210817774,1721746632,1721746633000000000,1721746633,1.087725,1.087725,1.087725,1.087725,0,1.087765,1.0877586702698372,37.31825253445426,-8.503887257926834e-06,-1.1997896138429963e-06,1.0878151996016046,1.0877148003983956
210817775,1721746633,1721746634000000000,1721746634,1.087725,1.087725,1.087725,1.087725,0,1.087763,1.0877573498670985,37.318252534454246,-9.608257608428872e-06,-2.8814832127601714e-06,1.087816141321034,1.087709858678966
210817776,1721746634,1721746635000000000,1721746635,1.087725,1.087725,1.087725,1.087725,0,1.087761,1.0877560812448595,37.318252534454246,-1.036400922083125e-05,-4.377988414374388e-06,1.087816641710984,1.087705358289016
210817777,1721746635,1721746636000000000,1721746636,1.087725,1.087725,1.087725,1.087725,0,1.087758,1.0877548623725122,37.318252534454246,-1.0838013940306368e-05,-5.669993519560784e-06,1.087814603886803,1.087701396113197
210817778,1721746636,1721746637000000000,1721746637,1.087715,1.087715,1.087715,1.087715,0,1.0877545,1.0877532991422176,33.79901767738353,-1.1883595826711613e-05,-6.91271398099095e-06,1.0878126291665275,1.0876963708334724
210817779,1721746637,1721746638000000000,1721746638,1.087695,1.087695,1.087695,1.087695,0,1.08775,1.0877510129013463,28.09292752309129,-1.4162799916173086e-05,-8.362731168027378e-06,1.0878118061485709,1.0876881938514291
210817780,1721746638,1721746639000000000,1721746639,1.087705,1.087705,1.087705,1.087705,0,1.0877465,1.0877492084738427,34.0849549395617,-1.4989380898944304e-05,-9.688061114210764e-06,1.087810147466573,1.087682852533427
210817781,1721746639,1721746640000000000,1721746640,1.087725,1.087725,1.087725,1.087725,0,1.0877430000000001,1.0877482591219274,44.11518081281665,-1.3870726331077776e-05,-1.0524594157584169e-05,1.0878031996677826,1.0876828003322176
210817782,1721746640,1721746641000000000,1721746641,1.087715,1.087715,1.087715,1.087715,0,1.087739,1.0877469548426362,40.77425464318496,-1.3633937409496255e-05,-1.1146462807966587e-05,1.0877953560112241,1.087682643988776
210817783,1721746641,1721746642000000000,1721746642,1.087715,1.087715,1.087715,1.087715,0,1.0877355,1.0877457017115526,40.77425464318496,-1.3293046517537377e-05,-1.1575779549880744e-05,1.0877885942558199,1.08768240574418
210817784,1721746642,1721746643000000000,1721746643,1.087715,1.087715,1.087715,1.087715,0,1.0877314999999999,1.0877444977228643,40.77425464318496,-1.2874479049074239e-05,-1.1835519449719444e-05,1.0877776627555613,1.0876853372444384
210817785,1721746643,1721746644000000000,1721746644,1.087705,1.087705,1.087705,1.087705,0,1.0877269999999999,1.087742948792556,37.25080160294227,-1.319754466178047e-05,-1.210792449213165e-05,1.0877642021504887,1.087689797849511
210817786,1721746644,1721746645000000000,1721746645,1.087715,1.087715,1.087715,1.087715,0,1.087724,1.0877418527614755,42.59313481367628,-1.2502538578651468e-05,-1.2186847309435615e-05,1.0877542654919168,1.087693734508083
210817787,1721746645,1721746646000000000,1721746646,1.087715,1.087715,1.087715,1.087715,0,1.087722,1.0877407997120059,42.59313481367628,-1.181553907092514e-05,-1.2112585661733521e-05,1.0877489072481121,1.087695092751888
210817788,1721746646,1721746647000000000,1721746647,1.087725,1.087725,1.087725,1.087725,0,1.0877215,1.0877401801154567,47.75208269239326,-1.0344920778004862e-05,-1.1759052684987792e-05,1.0877477868788743,1.0876952131211257
210817789,1721746647,1721746648000000000,1721746648,1.087745,1.087745,1.087745,1.087745,0,1.0877215,1.0877403691305367,56.225084574541036,-7.479394528164818e-06,-1.0903121053623198e-05,1.0877477868788743,1.0876952131211257
210817790,1721746648,1721746649000000000,1721746649,1.087745,1.087745,1.087745,1.087745,0,1.087721,1.0877405507332607,56.225084574541036,-5.14908883930687e-06,-9.752314610759932e-06,1.0877450000000197,1.0876969999999802
210817791,1721746649,1721746650000000000,1721746650,1.087725,1.087725,1.087725,1.087725,0,1.0877205,1.087739940900584,47.32441048676675,-4.860113284266276e-06,-8.7738743454612e-06,1.087743716373553,1.0876972836264471
210817792,1721746650,1721746651000000000,1721746651,1.087705,1.087705,1.087705,1.087705,0,1.0877195,1.0877385706691884,40.431572135761975,-6.173763623884554e-06,-8.25385220114587e-06,1.0877435624188505,1.0876954375811494
210817793,1721746651,1721746652000000000,1721746652,1.087695,1.087695,1.087695,1.087695,0,1.087718,1.0877368620154948,37.49123382973587,-7.930341370254723e-06,-8.18915003496764e-06,1.087744153393679,1.087691846606321
210817794,1721746652,1721746653000000000,1721746653,1.087695,1.087695,1.087695,1.087695,0,1.0877165,1.0877352203678283,37.49123382973587,-9.216203235684617e-06,-8.394560675111036e-06,1.08774426688677,1.0876887331132299
210817795,1721746653,1721746654000000000,1721746654,1.087705,1.087705,1.087705,1.087705,0,1.0877155,1.0877340352553646,42.3532961369553,-9.320896113163002e-06,-8.57982776272143e-06,1.08774341057149,1.08768758942851
210817796,1721746654,1721746655000000000,1721746655,1.087695,1.087695,1.087695,1.087695,0,1.0877139999999998,1.0877325044610366,39.07976678014407,-1.0094420206829824e-05,-8.88274625154311e-06,1.0877429136646046,1.087685086335395
210817797,1721746655,1721746656000000000,1721746656,1.087715,1.087715,1.087715,1.087715,0,1.0877135,1.0877318180115843,47.77398597460113,-8.989979878970544e-06,-8.904192977028596e-06,1.0877419780617472,1.0876850219382528
210817798,1721746656,1721746657000000000,1721746657,1.087715,1.087715,1.087715,1.087715,0,1.0877135,1.0877311584817182,47.77398597460113,-8.022227714565844e-06,-8.727799924536047e-06,1.0877419780617472,1.0876850219382528
210817799,1721746657,1721746658000000000,1721746658,1.087705,1.087705,1.087705,1.087705,0,1.087714,1.0877301326589057,44.12250874395289,-7.970316728833637e-06,-8.576303285395566e-06,1.087741495454186,1.0876865045458142
